-181.351, 7.525, 7.404, 23.050
-181.351, 7.278, 7.426, 23.083
-181.350, 7.029, 7.447, 23.116
-181.349, 6.781, 7.469, 23.149
-181.349, 6.531, 7.491, 23.182
-181.348, 6.281, 7.513, 23.215
-181.348, 6.030, 7.534, 23.248
-181.347, 5.778, 7.556, 23.281
-181.346, 5.526, 7.578, 23.314
-181.346, 5.273, 7.600, 23.347
-181.345, 5.019, 7.622, 23.380
-181.344, 4.764, 7.644, 23.413
-181.344, 4.509, 7.666, 23.446
-181.343, 4.253, 7.688, 23.479
-181.343, 3.996, 7.710, 23.512
-181.342, 3.738, 7.733, 23.545
-181.341, 3.480, 7.755, 23.578
-181.341, 3.221, 7.777, 23.611
-181.340, 2.961, 7.799, 23.644
-181.339, 2.701, 7.822, 23.677
-181.339, 2.439, 7.844, 23.710
-181.338, 2.177, 7.866, 23.743
-181.337, 1.915, 7.889, 23.776
-181.337, 1.651, 7.912, 23.809
-181.336, 1.387, 7.935, 23.842
-181.335, 1.122, 7.957, 23.875
-181.334, 0.856, 7.980, 23.908
-181.334, 0.589, 8.004, 23.941
-181.333, 0.322, 8.027, 23.974
-181.332, 0.054, 8.050, 24.007
-181.331, -0.215, 8.074, 24.040
-181.331, -0.485, 8.097, 24.073
-181.330, -0.755, 8.121, 24.106
-181.329, -1.027, 8.144, 24.139
-181.329, -1.299, 8.168, 24.172
-181.328, -1.572, 8.192, 24.205
-181.327, -1.845, 8.216, 24.238
-181.326, -2.120, 8.240, 24.271
-181.325, -2.395, 8.264, 24.304
-181.325, -2.671, 8.289, 24.337
-181.324, -2.948, 8.313, 24.370
-181.323, -3.226, 8.337, 24.403
-181.322, -3.504, 8.362, 24.436
-181.321, -3.784, 8.387, 24.469
-181.321, -4.064, 8.411, 24.502
-181.320, -4.345, 8.436, 24.535
-181.319, -4.627, 8.461, 24.568
-181.318, -4.909, 8.486, 24.601
-181.317, -5.193, 8.511, 24.634
-181.316, -5.477, 8.536, 24.667
-181.315, -5.762, 8.561, 24.700
-181.315, -6.048, 8.587, 24.733
-181.314, -6.335, 8.612, 24.766
-181.313, -6.623, 8.637, 24.799
-181.312, -6.911, 8.663, 24.832
-181.311, -7.201, 8.689, 24.865
-181.310, -7.491, 8.714, 24.898
-181.309, -7.782, 8.740, 24.931
-181.308, -8.074, 8.766, 24.964
-181.307, -8.367, 8.792, 24.997
-181.306, -8.661, 8.818, 25.030
-181.305, -8.955, 8.844, 25.063
-181.304, -9.251, 8.870, 25.096
-181.303, -9.547, 8.896, 25.129
-181.303, -9.844, 8.923, 25.162
-181.302, -10.143, 8.949, 25.195
-181.301, -10.442, 8.976, 25.228
-181.300, -10.741, 9.002, 25.261
-181.299, -11.042, 9.029, 25.294
-181.298, -11.344, 9.056, 25.327
-181.297, -11.646, 9.083, 25.360
-181.296, -11.950, 9.110, 25.393
-181.295, -12.254, 9.137, 25.426
-181.293, -12.559, 9.164, 25.459
-181.292, -12.866, 9.191, 25.492
-181.291, -13.173, 9.219, 25.525
-181.290, -13.481, 9.246, 25.558
-181.289, -13.790, 9.274, 25.591
-181.288, -14.099, 9.301, 25.624
-181.287, -14.410, 9.329, 25.657
-181.286, -14.722, 9.357, 25.690
-181.285, -15.034, 9.385, 25.723
-181.284, -15.348, 9.413, 25.756
-181.283, -15.662, 9.441, 25.789
-181.282, -15.978, 9.469, 25.822
-181.280, -16.294, 9.498, 25.855
-181.279, -16.612, 9.526, 25.888
-181.278, -16.930, 9.554, 25.921
-181.277, -17.249, 9.583, 25.954
-181.276, -17.569, 9.612, 25.987
-181.275, -17.890, 9.641, 26.020
-181.273, -18.212, 9.669, 26.053
-181.272, -18.535, 9.698, 26.086
-181.271, -18.859, 9.728, 26.119
-181.270, -19.184, 9.757, 26.152
-181.269, -19.510, 9.786, 26.185
-181.267, -19.837, 9.815, 26.218
-181.266, -20.165, 9.845, 26.251
-181.265, -20.494, 9.874, 26.284
-181.264, -20.824, 9.904, 26.317
-181.262, -21.155, 9.934, 26.350
-181.261, -21.487, 9.964, 26.383
-181.260, -21.820, 9.994, 26.416
-181.258, -22.154, 10.024, 26.449
-181.257, -22.489, 10.054, 26.482
-181.256, -22.824, 10.084, 26.515
-181.255, -23.161, 10.115, 26.548
-181.253, -23.499, 10.145, 26.581
-181.252, -23.838, 10.176, 26.614
-181.251, -24.178, 10.206, 26.647
-181.249, -24.519, 10.237, 26.680
-181.248, -24.861, 10.268, 26.713
-181.246, -25.204, 10.299, 26.746
-181.245, -25.548, 10.330, 26.779
-181.244, -25.893, 10.361, 26.812
-181.242, -26.240, 10.393, 26.845
-181.241, -26.587, 10.424, 26.878
-181.239, -26.935, 10.456, 26.911
-181.238, -27.284, 10.487, 26.944
-181.236, -27.635, 10.519, 26.977
-181.235, -27.986, 10.551, 27.010
-181.233, -28.339, 10.583, 27.043
-181.232, -28.692, 10.615, 27.076
-181.231, -29.047, 10.647, 27.109
-181.229, -29.403, 10.680, 27.142
-181.227, -29.760, 10.712, 27.175
-181.226, -30.117, 10.744, 27.208
-181.224, -30.476, 10.777, 27.241
-181.223, -30.836, 10.810, 27.274
-181.221, -31.198, 10.843, 27.307
-181.220, -31.560, 10.876, 27.340
-181.218, -31.923, 10.909, 27.373
-181.217, -32.288, 10.942, 27.406
-181.215, -32.653, 10.975, 27.439
-181.213, -33.020, 11.009, 27.472
-181.212, -33.388, 11.042, 27.505
-181.210, -33.757, 11.076, 27.538
-181.208, -34.127, 11.109, 27.571
-181.207, -34.498, 11.143, 27.604
-181.205, -34.870, 11.177, 27.637
-181.203, -35.244, 11.211, 27.670
-181.202, -35.618, 11.246, 27.703
-181.200, -35.994, 11.280, 27.736
-181.198, -36.371, 11.314, 27.769
-181.197, -36.749, 11.349, 27.802
-181.195, -37.128, 11.384, 27.835
-181.193, -37.508, 11.418, 27.868
-181.191, -37.890, 11.453, 27.901
-181.190, -38.273, 11.489, 27.934
-181.188, -38.656, 11.524, 27.967
-181.186, -39.041, 11.559, 28.000
-181.184, -39.428, 11.595, 28.033
-181.182, -39.815, 11.631, 28.066
-181.180, -40.204, 11.667, 28.099
-181.179, -40.593, 11.703, 28.132
-181.177, -40.984, 11.739, 28.165
-181.175, -41.377, 11.776, 28.198
-181.173, -41.770, 11.813, 28.231
-181.171, -42.165, 11.850, 28.264
-181.169, -42.561, 11.887, 28.297
-181.167, -42.958, 11.924, 28.330
-181.165, -43.356, 11.962, 28.363
-181.163, -43.756, 11.999, 28.396
-181.161, -44.157, 12.037, 28.429
-181.159, -44.559, 12.075, 28.462
-181.157, -44.963, 12.113, 28.495
-181.155, -45.367, 12.151, 28.528
-181.153, -45.773, 12.190, 28.561
-181.151, -46.181, 12.228, 28.594
-181.149, -46.589, 12.267, 28.627
-181.147, -46.999, 12.306, 28.660
-181.145, -47.410, 12.345, 28.693
-181.143, -47.823, 12.384, 28.726
-181.141, -48.237, 12.423, 28.759
-181.139, -48.652, 12.463, 28.792
-181.137, -49.068, 12.502, 28.825
-181.134, -49.486, 12.542, 28.858
-181.132, -49.905, 12.582, 28.891
-181.130, -50.326, 12.622, 28.924
-181.128, -50.747, 12.662, 28.957
-181.126, -51.170, 12.702, 28.990
-181.123, -51.595, 12.742, 29.023
-181.121, -52.020, 12.782, 29.056
-181.119, -52.448, 12.823, 29.089
-181.117, -52.876, 12.864, 29.122
-181.114, -53.306, 12.904, 29.155
-181.112, -53.737, 12.945, 29.188
-181.110, -54.170, 12.986, 29.221
-181.107, -54.604, 13.028, 29.254
-181.105, -55.039, 13.069, 29.287
-181.103, -55.476, 13.111, 29.320
-181.100, -55.914, 13.152, 29.353
-181.098, -56.353, 13.194, 29.386
-181.095, -56.794, 13.236, 29.419
-181.093, -57.236, 13.278, 29.452
-181.090, -57.680, 13.320, 29.485
-181.088, -58.125, 13.362, 29.518
-181.086, -58.571, 13.405, 29.551
-181.083, -59.019, 13.447, 29.584
-181.080, -59.469, 13.490, 29.617
-181.078, -59.919, 13.533, 29.650
-181.075, -60.372, 13.576, 29.683
-181.073, -60.825, 13.619, 29.716
-181.070, -61.280, 13.663, 29.749
-181.068, -61.737, 13.706, 29.782
-181.065, -62.195, 13.750, 29.815
-181.062, -62.654, 13.794, 29.848
-181.060, -63.115, 13.838, 29.881
-181.057, -63.577, 13.882, 29.914
-181.054, -64.041, 13.926, 29.947
-181.052, -64.507, 13.971, 29.980
-181.049, -64.973, 14.015, 30.013
-181.046, -65.442, 14.060, 30.046
-181.043, -65.912, 14.105, 30.079
-181.041, -66.383, 14.150, 30.112
-181.038, -66.856, 14.195, 30.145
-181.035, -67.330, 14.240, 30.178
-181.032, -67.806, 14.286, 30.211
-181.029, -68.283, 14.332, 30.244
-181.026, -68.762, 14.378, 30.277
-181.023, -69.243, 14.424, 30.310
-181.020, -69.724, 14.470, 30.343
-181.018, -70.208, 14.516, 30.376
-181.015, -70.693, 14.563, 30.409
-181.012, -71.180, 14.609, 30.442
-181.009, -71.668, 14.656, 30.475
-181.006, -72.158, 14.703, 30.508
-181.002, -72.649, 14.750, 30.541
-180.999, -73.142, 14.797, 30.574
-180.996, -73.636, 14.845, 30.607
-180.993, -74.132, 14.893, 30.640
-180.990, -74.630, 14.940, 30.673
-180.987, -75.129, 14.988, 30.706
-180.984, -75.630, 15.036, 30.739
-180.981, -76.132, 15.085, 30.772
-180.977, -76.636, 15.133, 30.805
-180.974, -77.142, 15.182, 30.838
-180.971, -77.649, 15.230, 30.871
-180.968, -78.158, 15.279, 30.904
-180.964, -78.669, 15.328, 30.937
-180.961, -79.181, 15.378, 30.970
-180.958, -79.695, 15.427, 31.003
-180.954, -80.210, 15.477, 31.036
-180.951, -80.727, 15.527, 31.069
-180.947, -81.246, 15.577, 31.102
-180.944, -81.767, 15.627, 31.135
-180.940, -82.289, 15.677, 31.168
-180.937, -82.813, 15.728, 31.201
-180.933, -83.338, 15.778, 31.234
-180.930, -83.866, 15.829, 31.267
-180.926, -84.395, 15.880, 31.300
-180.923, -84.925, 15.932, 31.333
-180.919, -85.458, 15.983, 31.366
-180.915, -85.992, 16.034, 31.399
-180.912, -86.527, 16.086, 31.432
-180.908, -87.065, 16.138, 31.465
-180.904, -87.604, 16.189, 31.498
-180.901, -88.145, 16.238, 31.531
-180.897, -88.687, 16.284, 31.564
-180.893, -89.231, 16.326, 31.597
-180.889, -89.776, 16.362, 31.630
-180.885, -90.322, 16.392, 31.663
-180.882, -90.869, 16.416, 31.696
-180.878, -91.417, 16.434, 31.729
-180.874, -91.964, 16.444, 31.762
-180.870, -92.512, 16.448, 31.795
-180.866, -93.060, 16.444, 31.828
-180.862, -93.608, 16.434, 31.861
-180.858, -94.155, 16.417, 31.894
-180.854, -94.701, 16.395, 31.927
-180.850, -95.246, 16.367, 31.960
-180.846, -95.791, 16.335, 31.993
-180.842, -96.334, 16.299, 32.026
-180.838, -96.876, 16.259, 32.059
-180.834, -97.416, 16.216, 32.092
-180.830, -97.955, 16.171, 32.125
-180.826, -98.493, 16.124, 32.158
-180.822, -99.029, 16.077, 32.191
-180.818, -99.563, 16.028, 32.224
-180.814, -100.096, 15.979, 32.257
-180.810, -100.627, 15.931, 32.290
-180.806, -101.157, 15.882, 32.323
-180.802, -101.685, 15.835, 32.356
-180.798, -102.211, 15.789, 32.389
-180.794, -102.736, 15.745, 32.422
-180.790, -103.260, 15.702, 32.455
-180.786, -103.782, 15.660, 32.488
-180.782, -104.303, 15.621, 32.521
-180.777, -104.823, 15.584, 32.554
-180.773, -105.341, 15.548, 32.587
-180.769, -105.859, 15.515, 32.620
-180.765, -106.375, 15.483, 32.653
-180.761, -106.891, 15.454, 32.686
-180.757, -107.405, 15.426, 32.719
-180.753, -107.919, 15.400, 32.752
-180.749, -108.431, 15.375, 32.785
-180.745, -108.943, 15.351, 32.818
-180.740, -109.455, 15.329, 32.851
-180.736, -109.965, 15.308, 32.884
-180.732, -110.475, 15.288, 32.917
-180.728, -110.984, 15.268, 32.950
-180.724, -111.493, 15.249, 32.983
-180.720, -112.001, 15.231, 33.016
-180.716, -112.508, 15.212, 33.049
-180.711, -113.015, 15.194, 33.082
-180.707, -113.521, 15.176, 33.115
-180.703, -114.026, 15.157, 33.148
-180.699, -114.531, 15.139, 33.181
-180.695, -115.035, 15.120, 33.214
-180.691, -115.539, 15.100, 33.247
-180.686, -116.041, 15.081, 33.280
-180.682, -116.544, 15.060, 33.313
-180.678, -117.045, 15.040, 33.346
-180.674, -117.546, 15.019, 33.379
-180.670, -118.046, 14.997, 33.412
-180.666, -118.545, 14.975, 33.445
-180.661, -119.044, 14.953, 33.478
-180.657, -119.542, 14.930, 33.511
-180.653, -120.039, 14.906, 33.544
-180.649, -120.535, 14.882, 33.577
-180.645, -121.030, 14.858, 33.610
-180.640, -121.525, 14.834, 33.643
-180.636, -122.019, 14.809, 33.676
-180.632, -122.512, 14.785, 33.709
-180.628, -123.004, 14.760, 33.742
-180.623, -123.495, 14.734, 33.775
-180.619, -123.986, 14.709, 33.808
-180.615, -124.475, 14.684, 33.841
-180.611, -124.964, 14.659, 33.874
-180.606, -125.452, 14.634, 33.907
-180.602, -125.939, 14.609, 33.940
-180.598, -126.426, 14.583, 33.973
-180.593, -126.911, 14.559, 34.006
-180.589, -127.396, 14.534, 34.039
-180.585, -127.880, 14.509, 34.072
-180.580, -128.363, 14.485, 34.105
-180.576, -128.845, 14.460, 34.138
-180.572, -129.326, 14.436, 34.171
-180.567, -129.807, 14.412, 34.204
-180.563, -130.286, 14.388, 34.237
-180.559, -130.765, 14.364, 34.270
-180.554, -131.244, 14.341, 34.303
-180.550, -131.721, 14.318, 34.336
-180.546, -132.198, 14.294, 34.369
-180.541, -132.674, 14.271, 34.402
-180.537, -133.149, 14.248, 34.435
-180.532, -133.623, 14.226, 34.468
-180.528, -134.097, 14.203, 34.501
-180.523, -134.570, 14.180, 34.534
-180.519, -135.042, 14.158, 34.567
-180.515, -135.513, 14.135, 34.600
-180.510, -135.984, 14.113, 34.633
-180.506, -136.454, 14.091, 34.666
-180.501, -136.923, 14.069, 34.699
-180.497, -137.391, 14.046, 34.732
-180.492, -137.859, 14.024, 34.765
-180.488, -138.326, 14.002, 34.798
-180.483, -138.792, 13.980, 34.831
-180.479, -139.257, 13.958, 34.864
-180.474, -139.722, 13.936, 34.897
-180.470, -140.186, 13.914, 34.930
-180.465, -140.649, 13.892, 34.963
-180.461, -141.111, 13.869, 34.996
-180.456, -141.573, 13.847, 35.029
-180.452, -142.034, 13.825, 35.062
-180.447, -142.495, 13.803, 35.095
-180.442, -142.954, 13.781, 35.128
-180.438, -143.413, 13.759, 35.161
-180.433, -143.871, 13.737, 35.194
-180.429, -144.328, 13.715, 35.227
-180.424, -144.785, 13.693, 35.260
-180.420, -145.241, 13.671, 35.293
-180.415, -145.696, 13.649, 35.326
-180.410, -146.150, 13.627, 35.359
-180.406, -146.604, 13.605, 35.392
-180.401, -147.057, 13.584, 35.425
-180.396, -147.509, 13.562, 35.458
-180.392, -147.961, 13.540, 35.491
-180.387, -148.411, 13.518, 35.524
-180.382, -148.861, 13.496, 35.557
-180.378, -149.311, 13.475, 35.590
-180.373, -149.759, 13.453, 35.623
-180.368, -150.207, 13.431, 35.656
-180.364, -150.654, 13.410, 35.689
-180.359, -151.101, 13.388, 35.722
-180.354, -151.546, 13.367, 35.755
-180.350, -151.991, 13.345, 35.788
-180.345, -152.436, 13.324, 35.821
-180.340, -152.879, 13.303, 35.854
-180.335, -153.322, 13.281, 35.887
-180.330, -153.764, 13.260, 35.920
-180.326, -154.206, 13.239, 35.953
-180.321, -154.647, 13.218, 35.986
-180.316, -155.087, 13.196, 36.019
-180.311, -155.526, 13.175, 36.052
-180.307, -155.965, 13.154, 36.085
-180.302, -156.402, 13.133, 36.118
-180.297, -156.840, 13.112, 36.151
-180.292, -157.276, 13.091, 36.184
-180.287, -157.712, 13.070, 36.217
-180.282, -158.147, 13.050, 36.250
-180.277, -158.582, 13.029, 36.283
-180.272, -159.015, 13.008, 36.316
-180.268, -159.448, 12.987, 36.349
-180.263, -159.881, 12.966, 36.382
-180.258, -160.312, 12.946, 36.415
-180.253, -160.743, 12.925, 36.448
-180.248, -161.174, 12.905, 36.481
-180.243, -161.603, 12.884, 36.514
-180.238, -162.032, 12.863, 36.547
-180.233, -162.461, 12.843, 36.580
-180.228, -162.888, 12.822, 36.613
-180.223, -163.315, 12.802, 36.646
-180.218, -163.741, 12.782, 36.679
-180.213, -164.167, 12.761, 36.712
-180.208, -164.592, 12.741, 36.745
-180.203, -165.016, 12.721, 36.778
-180.198, -165.439, 12.700, 36.811
-180.192, -165.862, 12.680, 36.844
-180.187, -166.284, 12.660, 36.877
-180.182, -166.706, 12.640, 36.910
-180.177, -167.126, 12.620, 36.943
-180.172, -167.546, 12.599, 36.976
-180.167, -167.966, 12.579, 37.009
-180.162, -168.385, 12.559, 37.042
-180.156, -168.803, 12.539, 37.075
-180.151, -169.220, 12.519, 37.108
-180.146, -169.637, 12.500, 37.141
-180.141, -170.053, 12.480, 37.174
-180.135, -170.469, 12.460, 37.207
-180.130, -170.883, 12.440, 37.240
-180.125, -171.298, 12.420, 37.273
-180.119, -171.711, 12.400, 37.306
-180.114, -172.124, 12.381, 37.339
-180.109, -172.536, 12.361, 37.372
-180.103, -172.948, 12.341, 37.405
-180.098, -173.358, 12.322, 37.438
-180.092, -173.769, 12.302, 37.471
-180.087, -174.178, 12.282, 37.504
-180.082, -174.587, 12.263, 37.537
-180.076, -174.995, 12.243, 37.570
-180.071, -175.403, 12.224, 37.603
-180.065, -175.810, 12.205, 37.636
-180.059, -176.216, 12.185, 37.669
-180.054, -176.622, 12.166, 37.702
-180.048, -177.027, 12.147, 37.735
-180.043, -177.431, 12.127, 37.768
-180.037, -177.835, 12.108, 37.801
-180.031, -178.238, 12.089, 37.834
-180.025, -178.640, 12.070, 37.867
-180.020, -179.042, 12.051, 37.900
-180.014, -179.443, 12.032, 37.933
-180.008, -179.844, 12.013, 37.966
-180.002, -180.244, 11.994, 37.999
-179.996, -180.643, 11.975, 38.032
-179.990, -181.042, 11.956, 38.065
-179.985, -181.440, 11.938, 38.098
-179.979, -181.837, 11.919, 38.131
-179.972, -182.234, 11.901, 38.164
-179.966, -182.630, 11.882, 38.197
-179.960, -183.026, 11.864, 38.230
-179.954, -183.421, 11.845, 38.263
-179.948, -183.815, 11.827, 38.296
-179.942, -184.209, 11.808, 38.329
-179.935, -184.602, 11.790, 38.362
-179.929, -184.994, 11.772, 38.395
-179.923, -185.386, 11.754, 38.428
-179.916, -185.778, 11.736, 38.461
-179.910, -186.168, 11.717, 38.494
-179.903, -186.558, 11.699, 38.527
-179.896, -186.948, 11.681, 38.560
-179.890, -187.337, 11.663, 38.593
-179.883, -187.725, 11.645, 38.626
-179.876, -188.113, 11.627, 38.659
-179.869, -188.500, 11.609, 38.692
-179.862, -188.886, 11.591, 38.725
-179.855, -189.272, 11.573, 38.758
-179.848, -189.657, 11.555, 38.791
-179.840, -190.042, 11.537, 38.824
-179.832, -190.426, 11.520, 38.857
-179.824, -190.809, 11.502, 38.890
-179.816, -191.192, 11.484, 38.923
-179.806, -191.575, 11.466, 38.956
-179.797, -191.956, 11.448, 38.989
-179.786, -192.337, 11.430, 39.022
-179.775, -192.718, 11.413, 39.055
-179.763, -193.097, 11.395, 39.088
-179.749, -193.476, 11.377, 39.121
-179.734, -193.855, 11.359, 39.154
-179.718, -194.233, 11.341, 39.187
-179.701, -194.610, 11.324, 39.220
-179.682, -194.986, 11.306, 39.253
-179.661, -195.362, 11.288, 39.286
-179.638, -195.737, 11.270, 39.319
-179.614, -196.112, 11.252, 39.352
-179.587, -196.485, 11.234, 39.385
-179.559, -196.858, 11.217, 39.418
-179.527, -197.230, 11.202, 39.451
-179.494, -197.602, 11.191, 39.484
-179.458, -197.973, 11.183, 39.517
-179.420, -198.344, 11.179, 39.550
-179.379, -198.714, 11.179, 39.583
-179.335, -199.084, 11.183, 39.616
-179.289, -199.454, 11.192, 39.649
-179.239, -199.824, 11.204, 39.682
-179.187, -200.195, 11.220, 39.715
-179.132, -200.565, 11.240, 39.748
-179.073, -200.936, 11.264, 39.781
-179.012, -201.307, 11.290, 39.814
-178.947, -201.678, 11.320, 39.847
-178.879, -202.050, 11.352, 39.880
-178.808, -202.423, 11.387, 39.913
-178.733, -202.796, 11.423, 39.946
-178.656, -203.170, 11.462, 39.979
-178.574, -203.544, 11.502, 40.012
-178.489, -203.919, 11.543, 40.045
-178.401, -204.295, 11.586, 40.078
-178.310, -204.671, 11.629, 40.111
-178.215, -205.048, 11.674, 40.144
-178.116, -205.425, 11.719, 40.177
-178.014, -205.803, 11.764, 40.210
-177.909, -206.182, 11.809, 40.243
-177.800, -206.561, 11.855, 40.276
-177.688, -206.941, 11.900, 40.309
-177.573, -207.322, 11.946, 40.342
-177.454, -207.703, 11.990, 40.375
-177.332, -208.084, 12.035, 40.408
-177.206, -208.466, 12.079, 40.441
-177.077, -208.849, 12.123, 40.474
-176.945, -209.232, 12.166, 40.507
-176.810, -209.615, 12.209, 40.540
-176.672, -209.999, 12.252, 40.573
-176.531, -210.383, 12.294, 40.606
-176.386, -210.767, 12.335, 40.639
-176.239, -211.152, 12.376, 40.672
-176.089, -211.537, 12.416, 40.705
-175.936, -211.922, 12.457, 40.738
-175.780, -212.308, 12.497, 40.771
-175.621, -212.694, 12.537, 40.804
-175.460, -213.081, 12.576, 40.837
-175.297, -213.468, 12.615, 40.870
-175.130, -213.855, 12.654, 40.903
-174.962, -214.242, 12.693, 40.936
-174.790, -214.630, 12.732, 40.969
-174.617, -215.018, 12.771, 41.002
-174.441, -215.407, 12.809, 41.035
-174.263, -215.796, 12.848, 41.068
-174.083, -216.185, 12.887, 41.101
-173.900, -216.575, 12.926, 41.134
-173.716, -216.965, 12.965, 41.167
-173.529, -217.356, 13.005, 41.200
-173.341, -217.748, 13.044, 41.233
-173.150, -218.139, 13.084, 41.266
-172.957, -218.532, 13.124, 41.299
-172.763, -218.925, 13.164, 41.332
-172.566, -219.318, 13.205, 41.365
-172.368, -219.712, 13.245, 41.398
-172.168, -220.107, 13.286, 41.431
-171.967, -220.502, 13.328, 41.464
-171.763, -220.898, 13.369, 41.497
-171.558, -221.295, 13.411, 41.530
-171.351, -221.693, 13.453, 41.563
-171.143, -222.091, 13.496, 41.596
-170.932, -222.490, 13.538, 41.629
-170.721, -222.889, 13.581, 41.662
-170.507, -223.290, 13.624, 41.695
-170.292, -223.691, 13.668, 41.728
-170.076, -224.093, 13.711, 41.761
-169.858, -224.496, 13.755, 41.794
-169.638, -224.900, 13.799, 41.827
-169.417, -225.305, 13.843, 41.860
-169.195, -225.710, 13.887, 41.893
-168.971, -226.116, 13.932, 41.926
-168.745, -226.524, 13.977, 41.959
-168.518, -226.932, 14.022, 41.992
-168.290, -227.341, 14.067, 42.025
-168.060, -227.751, 14.112, 42.058
-167.829, -228.162, 14.157, 42.091
-167.596, -228.573, 14.203, 42.124
-167.362, -228.986, 14.249, 42.157
-167.126, -229.400, 14.294, 42.190
-166.889, -229.815, 14.340, 42.223
-166.651, -230.230, 14.386, 42.256
-166.411, -230.647, 14.433, 42.289
-166.170, -231.065, 14.479, 42.322
-165.927, -231.483, 14.525, 42.355
-165.683, -231.903, 14.572, 42.388
-165.438, -232.323, 14.619, 42.421
-165.191, -232.745, 14.666, 42.454
-164.943, -233.167, 14.713, 42.487
-164.693, -233.591, 14.760, 42.520
-164.442, -234.015, 14.807, 42.553
-164.190, -234.441, 14.855, 42.586
-163.936, -234.867, 14.902, 42.619
-163.681, -235.295, 14.950, 42.652
-163.424, -235.724, 14.998, 42.685
-163.166, -236.153, 15.046, 42.718
-162.907, -236.584, 15.094, 42.751
-162.647, -237.016, 15.143, 42.784
-162.385, -237.449, 15.191, 42.817
-162.122, -237.883, 15.240, 42.850
-161.857, -238.318, 15.289, 42.883
-161.591, -238.754, 15.338, 42.916
-161.324, -239.192, 15.387, 42.949
-161.055, -239.630, 15.437, 42.982
-160.786, -240.070, 15.486, 43.015
-160.514, -240.511, 15.536, 43.048
-160.242, -240.952, 15.586, 43.081
-159.968, -241.396, 15.636, 43.114
-159.693, -241.840, 15.686, 43.147
-159.417, -242.285, 15.737, 43.180
-159.140, -242.732, 15.788, 43.213
-158.861, -243.180, 15.839, 43.246
-158.581, -243.629, 15.890, 43.279
-158.300, -244.080, 15.941, 43.312
-158.018, -244.532, 15.992, 43.345
-157.735, -244.985, 16.044, 43.378
-157.450, -245.439, 16.096, 43.411
-157.165, -245.895, 16.148, 43.444
-156.878, -246.352, 16.200, 43.477
-156.590, -246.811, 16.252, 43.510
-156.302, -247.270, 16.305, 43.543
-156.012, -247.732, 16.357, 43.576
-155.721, -248.195, 16.410, 43.609
-155.429, -248.659, 16.463, 43.642
-155.137, -249.125, 16.517, 43.675
-154.843, -249.592, 16.570, 43.708
-154.548, -250.061, 16.624, 43.741
-154.253, -250.531, 16.677, 43.774
-153.957, -251.004, 16.731, 43.807
-153.660, -251.477, 16.785, 43.840
-153.362, -251.953, 16.840, 43.873
-153.064, -252.430, 16.894, 43.906
-152.765, -252.909, 16.949, 43.939
-152.465, -253.389, 17.003, 43.972
-152.165, -253.872, 17.057, 44.005
-151.865, -254.356, 17.108, 44.038
-151.564, -254.842, 17.155, 44.071
-151.263, -255.329, 17.198, 44.104
-150.962, -255.818, 17.235, 44.137
-150.661, -256.308, 17.266, 44.170
-150.360, -256.800, 17.290, 44.203
-150.061, -257.292, 17.308, 44.236
-149.762, -257.786, 17.319, 44.269
-149.464, -258.280, 17.323, 44.302
-149.167, -258.775, 17.321, 44.335
-148.872, -259.270, 17.311, 44.368
-148.578, -259.766, 17.296, 44.401
-148.286, -260.262, 17.275, 44.434
-147.997, -260.759, 17.249, 44.467
-147.710, -261.256, 17.218, 44.500
-147.425, -261.753, 17.183, 44.533
-147.143, -262.249, 17.146, 44.566
-146.864, -262.747, 17.105, 44.599
-146.588, -263.244, 17.062, 44.632
-146.315, -263.741, 17.018, 44.665
-146.046, -264.238, 16.973, 44.698
-145.779, -264.736, 16.930, 44.731
-145.517, -265.234, 16.891, 44.764
-145.257, -265.733, 16.856, 44.797
-145.002, -266.232, 16.828, 44.830
-144.749, -266.732, 16.806, 44.863
-144.500, -267.233, 16.792, 44.896
-144.255, -267.736, 16.783, 44.929
-144.013, -268.241, 16.780, 44.962
-143.775, -268.747, 16.783, 44.995
-143.540, -269.255, 16.790, 45.028
-143.308, -269.765, 16.802, 45.061
-143.080, -270.277, 16.818, 45.094
-142.856, -270.791, 16.837, 45.127
-142.635, -271.308, 16.860, 45.160
-142.417, -271.827, 16.887, 45.193
-142.203, -272.348, 16.915, 45.226
-141.992, -272.872, 16.947, 45.259
-141.785, -273.398, 16.981, 45.292
-141.581, -273.928, 17.018, 45.325
-141.380, -274.459, 17.055, 45.358
-141.184, -274.994, 17.092, 45.391
-140.990, -275.531, 17.129, 45.424
-140.800, -276.070, 17.163, 45.457
-140.613, -276.612, 17.196, 45.490
-140.431, -277.155, 17.224, 45.523
-140.251, -277.701, 17.249, 45.556
-140.075, -278.249, 17.269, 45.589
-139.903, -278.799, 17.285, 45.622
-139.734, -279.349, 17.295, 45.655
-139.569, -279.902, 17.300, 45.688
-139.408, -280.455, 17.300, 45.721
-139.250, -281.009, 17.294, 45.754
-139.096, -281.564, 17.283, 45.787
-138.945, -282.119, 17.266, 45.820
-138.798, -282.674, 17.245, 45.853
-138.655, -283.230, 17.220, 45.886
-138.515, -283.785, 17.190, 45.919
-138.378, -284.340, 17.157, 45.952
-138.245, -284.895, 17.120, 45.985
-138.115, -285.449, 17.081, 46.018
-137.989, -286.003, 17.040, 46.051
-137.866, -286.556, 16.997, 46.084
-137.746, -287.108, 16.952, 46.117
